firm_size_num,employees_now,log_sales,survey_year,has_loan_bin,needs_finance_bin,pct_internal_finance,pct_bank_finance,pct_supplier_finance,sales_per_employee,finance_double_stress,infra_burden_score,obstacle_count,log_firm_age,size_age_interaction,is_exporter,mgmt_quality_score,manager_female,manager_university,obstacle_electricity_score,obstacle_finance_score,obstacle_informality_score,obstacle_workforce_score,obstacle_corruption_score,obstacle_transport_score,obstacle_customs_score,broad_sector_encoded,detailed_sector_encoded,region_encoded,legal_status_clean_encoded,country_encoded,biggest_obstacle_encoded,at_risk,distress_level,distress_signal_count,survey_weight,country,broad_sector,detailed_sector,region,firm_size,legal_status_clean
1.0,8.0,14.914123179965662,2015,0.0,1.0,80.0,0.0,0.0,1.8642653974957077,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,55,20,5,0,5,1,2,3.0,13.57,Ethiopia,Retail Services,Retail,AddisAbaba,Small,Sole Proprietorship
1.0,24.0,15.22577092629736,2015,0.0,1.0,100.0,0.0,0.0,0.6344071219290567,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,32,59,0,0,31,0,1,1.0,4.28,Ethiopia,Non-retail Services,Hotel and restaurants: section H,Oromia,Small,Limited Partnership
1.0,7.0,13.997832948091215,2015,1.0,1.0,100.0,0.0,0.0,1.999690421155888,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,32,59,5,0,31,0,0,0.0,4.28,Ethiopia,Non-retail Services,Hotel and restaurants: section H,Oromia,Small,Sole Proprietorship
3.0,40.0,14.508658238524095,2015,0.0,1.0,100.0,0.0,0.0,0.36271645596310237,0.0,0.0,0.0,2.772588722239781,8.317766166719343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,32,59,1,0,5,1,2,2.0,10.35,Ethiopia,Retail Services,Hotel and restaurants: section H,Oromia,Large,Other
2.0,16.0,13.652992804936396,2015,0.0,1.0,50.0,0.0,0.0,0.8533120503085247,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,32,59,5,0,15,0,1,1.0,10.69,Ethiopia,Non-retail Services,Hotel and restaurants: section H,Oromia,Medium,Sole Proprietorship
2.0,8.0,12.388398368982115,2015,0.0,1.0,75.0,0.0,0.0,1.5485497961227643,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,32,59,5,0,11,0,1,1.0,18.0,Ethiopia,Non-retail Services,Hotel and restaurants: section H,Oromia,4,Sole Proprietorship
1.0,6.0,12.468440756144114,2015,0.0,1.0,100.0,0.0,0.0,2.0780734593573524,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,59,5,0,13,1,2,2.0,10.64,Ethiopia,Non-retail Services,Transport  Section I: (60-64),Oromia,Small,Sole Proprietorship
3.0,59.0,16.617061970340057,2015,1.0,1.0,100.0,0.0,0.0,0.2816451181413569,0.0,0.0,0.0,2.772588722239781,8.317766166719343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52,20,0,0,11,0,1,1.0,3.31,Ethiopia,Manufacturing,"Publishing, printing, and Recorded media",AddisAbaba,Large,Limited Partnership
2.0,110.0,18.50685844936773,2015,1.0,1.0,100.0,0.0,0.0,0.1682441677215248,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,55,20,0,0,13,0,0,0.0,17.2,Ethiopia,Retail Services,Retail,AddisAbaba,Medium,Limited Partnership
1.0,7.0,11.918397239722838,2015,0.0,1.0,70.0,0.0,30.0,1.7026281771032625,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,59,5,0,31,1,2,2.0,10.64,Ethiopia,Non-retail Services,Transport  Section I: (60-64),Oromia,Small,Sole Proprietorship
2.0,6.0,16.827063718668526,2015,0.0,1.0,100.0,0.0,0.0,2.8045106197780876,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,43,20,0,0,5,1,2,2.0,1.19,Ethiopia,Retail Services,Non metallic mineral products,AddisAbaba,Medium,Limited Partnership
2.0,11.0,18.197537205138154,2015,0.0,1.0,37.0,0.0,23.0,1.6543215641034685,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,61,59,5,0,11,0,1,1.0,20.57,Ethiopia,Retail Services,Transport  Section I: (60-64),Oromia,Medium,Sole Proprietorship
1.0,5.0,12.918338395942934,2015,1.0,1.0,100.0,0.0,0.0,2.583667679188587,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,55,20,5,0,33,0,0,0.0,13.57,Ethiopia,Retail Services,Retail,AddisAbaba,Small,Sole Proprietorship
3.0,5.0,14.220976332738882,2015,1.0,1.0,100.0,0.0,0.0,2.8441952665477763,0.0,0.0,0.0,2.772588722239781,8.317766166719343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,59,5,0,11,0,0,0.0,31.62,Ethiopia,Non-retail Services,Transport  Section I: (60-64),Oromia,Large,Sole Proprietorship
2.0,14.0,0.0,2015,1.0,1.0,100.0,0.0,0.0,1.0507613899917814,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52,20,0,0,31,0,0,0.0,8.01,Ethiopia,Manufacturing,"Publishing, printing, and Recorded media",AddisAbaba,Medium,Limited Partnership
1.0,7.0,13.815511557963774,2015,0.0,1.0,100.0,0.0,0.0,1.9736445082805392,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,56,20,5,0,19,0,1,1.0,26.95,Ethiopia,Non-retail Services,Services of motor vehicles,AddisAbaba,Small,Sole Proprietorship
1.0,5.0,12.388398368982115,2015,0.0,1.0,100.0,0.0,0.0,2.477679673796423,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,59,5,0,7,0,1,1.0,10.64,Ethiopia,Non-retail Services,Transport  Section I: (60-64),Oromia,Small,Sole Proprietorship
2.0,6.0,14.285514812209815,2015,0.0,1.0,100.0,0.0,0.0,2.3809191353683024,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,59,5,0,31,0,1,1.0,20.57,Ethiopia,Non-retail Services,Transport  Section I: (60-64),Oromia,Medium,Sole Proprietorship
2.0,6.0,13.910821646859095,2015,1.0,1.0,5.0,0.0,95.0,2.3184702744765158,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23,20,5,0,5,0,0,0.0,18.26,Ethiopia,Non-retail Services,Construction Section F:,AddisAbaba,Medium,Sole Proprietorship
1.0,6.0,0.0,2015,0.0,1.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,59,5,0,31,1,2,2.0,10.64,Ethiopia,Non-retail Services,Transport  Section I: (60-64),Oromia,Small,Sole Proprietorship
2.0,15.0,15.76142084987672,2015,0.0,1.0,10.0,0.0,70.0,1.0507613899917814,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,59,5,0,5,1,2,2.0,20.57,Ethiopia,Non-retail Services,Transport  Section I: (60-64),Oromia,Medium,Sole Proprietorship
2.0,5.0,0.0,2015,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,59,5,0,15,0,1,1.0,20.57,Ethiopia,Non-retail Services,Transport  Section I: (60-64),Oromia,Medium,Sole Proprietorship
1.0,26.0,13.710151153416941,2015,0.0,1.0,100.0,0.0,0.0,0.5273135059006516,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,61,59,1,0,23,0,1,1.0,10.64,Ethiopia,Retail Services,Transport  Section I: (60-64),Oromia,Small,Other
1.0,6.0,14.346139397261565,2015,0.0,0.0,100.0,0.0,0.0,2.3910232328769276,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,20,5,0,19,0,0,0.0,132.9,Ethiopia,Non-retail Services,Transport  Section I: (60-64),AddisAbaba,Small,Sole Proprietorship
1.0,5.0,0.0,2015,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,59,5,0,5,0,1,1.0,10.64,Ethiopia,Non-retail Services,Transport  Section I: (60-64),Oromia,Small,Sole Proprietorship
1.0,7.0,0.0,2015,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,59,5,0,15,0,1,1.0,10.64,Ethiopia,Non-retail Services,Transport  Section I: (60-64),Oromia,Small,Sole Proprietorship
2.0,22.0,16.235499681467992,2015,0.0,0.0,50.0,0.0,50.0,0.7379772582485451,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23,20,0,0,5,0,0,0.0,18.26,Ethiopia,Non-retail Services,Construction Section F:,AddisAbaba,Medium,Limited Partnership
2.0,28.0,16.372737946851277,2015,1.0,1.0,60.0,0.0,0.0,0.5847406409589742,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,43,20,5,0,5,0,0,0.0,1.19,Ethiopia,Non-retail Services,Non metallic mineral products,AddisAbaba,Medium,Sole Proprietorship
2.0,7.0,15.201805169084134,2015,0.0,1.0,100.0,0.0,0.0,2.1716864527263047,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23,20,5,0,5,0,1,1.0,18.26,Ethiopia,Non-retail Services,Construction Section F:,AddisAbaba,Medium,Sole Proprietorship
1.0,5.0,13.997832948091215,2015,1.0,1.0,100.0,0.0,0.0,2.799566589618243,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,20,5,0,31,0,0,0.0,132.9,Ethiopia,Non-retail Services,Transport  Section I: (60-64),AddisAbaba,Small,Sole Proprietorship
1.0,5.0,14.508658238524095,2015,1.0,1.0,100.0,0.0,0.0,2.901731647704819,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,55,59,5,0,5,0,1,1.0,4.4,Ethiopia,Non-retail Services,Retail,Oromia,Small,Sole Proprietorship
1.0,5.0,13.304686600863562,2015,0.0,1.0,100.0,0.0,0.0,2.6609373201727125,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,59,5,0,27,0,1,1.0,10.64,Ethiopia,Non-retail Services,Transport  Section I: (60-64),Oromia,Small,Sole Proprietorship
1.0,5.0,0.0,2015,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,59,5,0,11,0,1,1.0,10.64,Ethiopia,Non-retail Services,Transport  Section I: (60-64),Oromia,Small,Sole Proprietorship
2.0,118.0,16.300417291085605,2015,0.0,1.0,50.0,0.0,0.0,0.13813912958547123,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,57,59,5,0,5,0,1,1.0,2.7,Ethiopia,Manufacturing,Textiles,Oromia,4,Sole Proprietorship
2.0,50.0,15.424948670398354,2015,0.0,1.0,100.0,0.0,0.0,0.30849897340796706,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,43,59,0,0,31,0,1,1.0,1.0,Ethiopia,Manufacturing,Non metallic mineral products,Oromia,4,Limited Partnership
2.0,22.0,0.0,2015,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,43,59,1,0,31,0,0,0.0,1.0,Ethiopia,Manufacturing,Non metallic mineral products,Oromia,4,Other
2.0,8.0,16.860033043306743,2015,0.0,1.0,100.0,0.0,0.0,2.107504130413343,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,43,59,0,0,19,0,1,1.0,1.0,Ethiopia,Manufacturing,Non metallic mineral products,Oromia,4,Limited Partnership
2.0,12.0,0.0,2015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,40,59,0,0,31,0,0,0.0,10.54,Ethiopia,Manufacturing,Machinery and equipment (29 & 30),Oromia,4,Limited Partnership
2.0,21.0,15.238112981122917,2015,0.0,0.0,100.0,0.0,0.0,0.7256244276725199,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,43,20,5,0,5,0,0,0.0,1.19,Ethiopia,Manufacturing,Non metallic mineral products,AddisAbaba,Medium,Sole Proprietorship
2.0,50.0,18.420680753952364,2015,1.0,1.0,100.0,0.0,0.0,0.3684136150790473,0.0,0.0,0.0,2.772588722239781,5.545177444479562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,64,59,5,0,31,0,0,0.0,18.0,Ethiopia,Non-retail Services,Wholesale,Oromia,4,Sole Proprietorship
2.0,112.0,0.0,2015,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,64,59,1,0,31,0,0,0.0,18.0,Ethiopia,Manufacturing,Wholesale,Oromia,4,Other
2.0,10.0,14.508658238524095,2015,0.0,1.0,100.0,0.0,0.0,1.4508658238524095,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,64,59,5,0,23,0,1,1.0,18.0,Ethiopia,Retail Services,Wholesale,Oromia,4,Sole Proprietorship
2.0,7.0,0.0,2015,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,64,59,1,0,5,0,1,1.0,18.0,Ethiopia,Retail Services,Wholesale,Oromia,4,Other
2.0,160.0,16.213405921671733,2015,1.0,1.0,100.0,0.0,0.0,0.10133378701044833,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,64,59,1,0,5,0,0,0.0,18.0,Ethiopia,Manufacturing,Wholesale,Oromia,4,Other
2.0,180.0,0.0,2015,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,32,59,0,0,31,0,1,1.0,18.0,Ethiopia,Non-retail Services,Hotel and restaurants: section H,Oromia,4,Limited Partnership
2.0,105.0,16.25936454426887,2015,0.0,1.0,50.0,0.0,0.0,0.15485109089779875,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,32,59,0,0,17,0,1,1.0,18.0,Ethiopia,Non-retail Services,Hotel and restaurants: section H,Oromia,4,Limited Partnership
2.0,23.0,17.370858648025116,2015,0.0,1.0,30.0,0.0,0.0,0.755254723827179,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,17,59,0,0,5,0,1,1.0,10.54,Ethiopia,Manufacturing,Basic metals,Oromia,4,Limited Partnership
2.0,100.0,0.0,2015,1.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28,59,1,0,15,0,0,0.0,22.02,Ethiopia,Manufacturing,Food,Oromia,4,Other
2.0,216.0,17.073607134447293,2015,1.0,1.0,80.0,0.0,0.0,0.07904447747429302,0.0,0.0,0.0,2.772588722239781,5.545177444479562,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28,59,3,0,33,0,1,1.0,22.02,Ethiopia,Manufacturing,Food,Oromia,4,Private Limited
1.0,60.0,16.300417291085605,2015,0.0,1.0,100.0,0.0,0.0,0.27167362151809343,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,32,20,5,0,7,1,2,2.0,26.95,Ethiopia,Non-retail Services,Hotel and restaurants: section H,AddisAbaba,Small,Sole Proprietorship
2.0,16.0,0.0,2015,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31,59,0,0,5,1,2,2.0,2.7,Ethiopia,Manufacturing,Garments,Oromia,4,Limited Partnership
1.0,9.0,14.201489028846138,2015,1.0,1.0,100.0,0.0,0.0,1.5779432254273487,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,43,20,1,0,19,0,0,0.0,1.24,Ethiopia,Manufacturing,Non metallic mineral products,AddisAbaba,Small,Other
2.0,7.0,13.1699204006155,2015,1.0,1.0,20.0,0.0,0.0,1.8814172000879286,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,43,71,5,0,15,0,0,0.0,1.0,Ethiopia,Manufacturing,Non metallic mineral products,Tigray,Medium,Sole Proprietorship
2.0,5.0,13.450228680410094,2015,1.0,1.0,100.0,0.0,0.0,2.690045736082019,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,71,5,0,47,0,0,0.0,1.0,Ethiopia,Non-retail Services,Transport  Section I: (60-64),Tigray,Medium,Sole Proprietorship
1.0,7.0,0.0,2015,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23,71,5,0,23,0,0,0.0,4.75,Ethiopia,Non-retail Services,Construction Section F:,Tigray,Small,Sole Proprietorship
3.0,35.0,14.914123179965662,2015,1.0,1.0,100.0,0.0,0.0,0.4261178051418761,0.0,0.0,0.0,2.772588722239781,8.317766166719343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,71,5,0,13,0,0,0.0,1.0,Ethiopia,Non-retail Services,Transport  Section I: (60-64),Tigray,Large,Sole Proprietorship
3.0,217.0,19.19842402206142,2015,1.0,1.0,40.0,0.0,0.0,0.08847200010166553,0.0,0.0,0.0,2.772588722239781,8.317766166719343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,48,71,1,0,31,0,0,0.0,8.65,Ethiopia,Manufacturing,Plastics & rubber,Tigray,Large,Other
3.0,154.0,18.4675643393932,2015,1.0,1.0,68.0,0.0,0.0,0.1199192489570987,0.0,0.0,0.0,2.772588722239781,8.317766166719343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28,71,1,0,31,0,1,1.0,1.0,Ethiopia,Manufacturing,Food,Tigray,Large,Other
2.0,8.0,12.939360788760819,2015,0.0,1.0,100.0,0.0,0.0,1.6174200985951024,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,43,71,5,0,5,1,2,2.0,1.0,Ethiopia,Manufacturing,Non metallic mineral products,Tigray,Medium,Sole Proprietorship
3.0,46.0,0.0,2015,0.0,1.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,2.772588722239781,8.317766166719343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31,71,5,0,5,1,2,2.0,1.0,Ethiopia,Manufacturing,Garments,Tigray,Large,Sole Proprietorship
2.0,24.0,15.909943539363276,2015,0.0,1.0,30.0,0.0,0.0,0.6629143141401365,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,43,71,2,0,5,0,1,1.0,1.0,Ethiopia,Manufacturing,Non metallic mineral products,Tigray,Medium,Partnership
2.0,6.0,0.0,2015,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,27,71,5,0,5,0,0,0.0,11.07,Ethiopia,Manufacturing,Fabricated metal products,Tigray,Medium,Sole Proprietorship
2.0,34.0,15.712330097721038,2015,0.0,1.0,100.0,0.0,0.0,0.46212735581532466,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,47,71,2,0,11,0,1,1.0,11.07,Ethiopia,Non-retail Services,Paper,Tigray,Medium,Partnership
3.0,25.0,17.147715103853763,2015,0.0,1.0,0.0,0.0,0.0,0.6859086041541506,0.0,0.0,0.0,2.772588722239781,8.317766166719343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,40,71,5,0,11,0,1,1.0,8.65,Ethiopia,Retail Services,Machinery and equipment (29 & 30),Tigray,Large,Sole Proprietorship
2.0,5.0,0.0,2015,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,71,5,0,5,0,1,1.0,1.0,Ethiopia,Non-retail Services,Transport  Section I: (60-64),Tigray,Medium,Sole Proprietorship
3.0,10.0,13.458951321616874,2015,0.0,1.0,100.0,0.0,0.0,1.3458951321616874,0.0,0.0,0.0,2.772588722239781,8.317766166719343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,32,71,5,0,47,1,2,2.0,17.3,Ethiopia,Non-retail Services,Hotel and restaurants: section H,Tigray,Large,Sole Proprietorship
3.0,22.0,15.698681252305379,2015,1.0,1.0,100.0,0.0,0.0,0.7135764205593355,0.0,0.0,0.0,2.772588722239781,8.317766166719343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31,71,5,0,31,0,0,0.0,1.0,Ethiopia,Manufacturing,Garments,Tigray,Large,Sole Proprietorship
3.0,5.0,12.899222326086994,2015,1.0,1.0,100.0,0.0,0.0,2.579844465217399,0.0,0.0,0.0,2.772588722239781,8.317766166719343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,61,71,5,0,11,0,0,0.0,1.0,Ethiopia,Non-retail Services,Transport  Section I: (60-64),Tigray,Large,Sole Proprietorship
2.0,8.0,15.201805169084134,2015,1.0,0.0,50.0,0.0,0.0,1.9002256461355167,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,43,71,5,0,5,0,0,0.0,1.0,Ethiopia,Manufacturing,Non metallic mineral products,Tigray,Medium,Sole Proprietorship
2.0,40.0,15.201805169084134,2015,1.0,1.0,100.0,0.0,0.0,0.3800451292271033,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,43,71,5,0,19,0,0,0.0,1.0,Ethiopia,Manufacturing,Non metallic mineral products,Tigray,Medium,Sole Proprietorship
2.0,6.0,13.710151153416941,2015,0.0,1.0,100.0,0.0,0.0,2.285025192236157,0.0,0.0,0.0,2.772588722239781,5.545177444479562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,43,71,5,0,31,0,1,1.0,1.0,Ethiopia,Manufacturing,Non metallic mineral products,Tigray,Medium,Sole Proprietorship
1.0,5.0,14.077875591662238,2015,0.0,1.0,100.0,0.0,0.0,2.815575118332448,0.0,0.0,0.0,2.772588722239781,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23,71,5,0,5,0,1,1.0,4.75,Ethiopia,Non-retail Services,Construction Section F:,Tigray,Small,Sole Proprietorship
3.0,10.0,18.040956493955164,2015,0.0,1.0,100.0,0.0,0.0,1.8040956493955165,0.0,0.0,0.0,2.772588722239781,8.317766166719343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,28,71,0,0,17,0,1,1.0,1.0,Ethiopia,Non-retail Services,Food,Tigray,Large,Limited Partnership
3.0,9.0,0.0,2015,0.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,8.317766166719343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,40,71,1,0,5,0,1,1.0,8.65,Ethiopia,Non-retail Services,Machinery and equipment (29 & 30),Tigray,Large,Other
