firm_size_num,employees_now,employment_growth_rate,emp_growth_available,log_sales,capacity_util_pct,has_loan_bin,needs_finance_bin,credit_constrained,pct_internal_finance,pct_bank_finance,pct_supplier_finance,is_exporter,manager_female,manager_university,survey_year,mgmt_quality_score,infra_stress_score,obstacle_electricity_score,obstacle_finance_score,obstacle_informality_score,obstacle_workforce_score,obstacle_corruption_score,obstacle_transport_score,obstacle_customs_score,broad_sector_encoded,detailed_sector_encoded,region_encoded,legal_status_clean_encoded,country_encoded,biggest_obstacle_encoded,at_risk,distress_level,distress_signal_count,survey_weight,country,broad_sector,detailed_sector,region,firm_size,legal_status_clean
2.0,5.0,0.0,1,14.80876270134486,80.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14,0,1,0,5,0,0,0.0,127.1658,Ethiopia,3,7,1,2,Other
2.0,5.0,-0.16666666666666666,1,14.914123179965662,100.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,15,1,0,31,0,1,1.0,19.010118,Ethiopia,3,4,6,2,Other
2.0,6.0,0.0,1,13.815511557963774,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12,12,1,0,9,0,0,0.0,120.436356,Ethiopia,3,5,3,1,Other
2.0,46.0,0.0,1,16.393982760518885,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14,0,1,0,9,0,0,0.0,212.3113,Ethiopia,3,7,1,1,Other
2.0,14.0,0.2727272727272727,1,16.118095750958314,90.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,1,0,11,0,0,0.0,1.0,Ethiopia,1,1,6,3,Other
2.0,10.0,0.6666666666666666,1,11.51293546492023,70.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13,12,1,0,5,0,0,0.0,17.165976,Ethiopia,3,6,3,2,Other
2.0,5.0,1.5,1,16.300417291085605,100.0,0.0,0.0,0.0,70.0,20.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,16,1,0,9,0,0,0.0,1.0,Ethiopia,3,1,7,1,Other
2.0,6.0,1.0,1,14.731801689838349,100.0,0.0,0.0,0.0,95.0,0.0,0.0,1.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14,0,1,0,9,0,0,0.0,212.3113,Ethiopia,3,7,1,1,Other
2.0,8.0,0.0,1,14.59023818634603,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,12,1,0,9,0,0,0.0,4.1194367,Ethiopia,3,4,3,3,Other
2.0,25.0,0.0,1,17.72753358339242,60.0,0.0,0.0,0.0,75.0,25.0,0.0,1.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14,0,1,0,9,0,0,0.0,212.3113,Ethiopia,3,7,1,1,Other
2.0,7.0,0.029411764705882353,0,14.99108419641044,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,13,1,0,9,0,0,0.0,163.84499,Ethiopia,2,5,4,1,Other
2.0,11.0,0.029411764705882353,0,15.160983184980543,100.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,13,1,0,5,0,0,0.0,69.74475,Ethiopia,1,7,4,2,Other
2.0,5.0,1.5,1,16.454567959008102,100.0,0.0,0.0,0.0,70.0,25.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,16,1,0,9,0,0,0.0,3.2004735,Ethiopia,2,7,7,2,Other
2.0,7.0,0.0,1,13.815511557963774,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,12,1,0,9,0,0,0.0,120.436356,Ethiopia,2,5,3,1,Other
2.0,6.0,0.0,1,16.88450728014889,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,14,1,0,29,0,0,0.0,84.93974,Ethiopia,2,7,5,2,Other
2.0,5.0,1.5,1,15.201805169084134,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12,16,1,0,9,0,0,0.0,3.2741122,Ethiopia,3,5,7,2,Other
2.0,3.0,0.5,1,14.403297778421795,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,14,1,0,5,0,0,0.0,7.2171144,Ethiopia,2,5,5,3,Other
2.0,17.0,0.7,1,16.377764054085635,100.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,15,1,0,9,0,0,0.0,1.0,Ethiopia,3,3,6,3,Other
2.0,20.0,0.0,1,15.424948670398354,70.0,0.0,0.0,0.0,50.0,30.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,12,1,0,9,0,0,0.0,68.29549,Ethiopia,1,5,3,2,Other
2.0,4.0,1.0,1,17.78580249038432,50.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,16,1,0,9,0,1,1.0,3.2004735,Ethiopia,2,7,7,2,Other
2.0,6.0,1.0,1,14.914123179965662,80.0,0.0,0.0,0.0,30.0,0.0,70.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,11,1,0,5,0,0,0.0,17.642326,Ethiopia,3,1,2,2,Other
2.0,23.0,0.35294117647058826,1,18.603118968940322,55.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,15,1,0,23,0,1,1.0,21.918877,Ethiopia,2,5,6,2,Other
2.0,5.0,0.029411764705882353,0,13.928840136128022,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,14,1,0,15,0,0,0.0,3.2247012,Ethiopia,3,4,5,3,Other
2.0,12.0,0.0,1,17.912864171779688,100.0,0.0,0.0,0.0,25.0,70.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,1,0,19,0,0,0.0,1.0,Ethiopia,1,1,5,3,Other
2.0,13.0,0.08333333333333333,1,14.731801689838349,80.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,16,1,0,19,0,0,0.0,23.57251,Ethiopia,1,5,7,1,Other
2.0,11.0,0.375,1,16.056220353623207,70.0,0.0,0.0,0.0,85.0,15.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,12,1,0,5,0,0,0.0,120.386154,Ethiopia,1,7,3,1,Other
2.0,6.0,-0.4,1,11.775297421715827,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,11,1,0,23,0,1,1.0,94.649254,Ethiopia,3,4,2,1,Other
2.0,7.0,0.029411764705882353,0,15.53827733427679,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,13,1,0,9,0,0,0.0,7.024198,Ethiopia,1,2,4,1,Other
2.0,30.0,0.029411764705882353,0,15.424948670398354,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,1,0,5,0,0,0.0,3.2981653,Ethiopia,1,1,4,2,Other
2.0,5.0,0.6666666666666666,1,13.122365377402328,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,11,1,0,17,0,0,0.0,143.04016,Ethiopia,2,5,2,1,Other
2.0,5.0,0.029411764705882353,0,14.914123179965662,100.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,16,1,0,5,0,0,0.0,1.0,Ethiopia,1,4,7,2,Other
2.0,5.0,0.25,1,15.123843647884687,100.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12,0,1,0,5,0,0,0.0,185.11264,Ethiopia,3,5,1,1,Other
2.0,2.0,0.0,1,12.899222326086994,65.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,16,1,0,5,0,0,0.0,1.4119546,Ethiopia,1,3,7,1,Other
2.0,5.0,0.0,1,16.118095750958314,65.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14,15,1,0,23,0,0,0.0,154.91858,Ethiopia,3,7,6,1,Other
2.0,7.0,0.0,1,16.300417291085605,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14,0,1,0,5,0,0,0.0,127.1658,Ethiopia,3,7,1,2,Other
2.0,35.0,0.4583333333333333,1,17.909855136853043,80.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,1,0,27,0,0,0.0,1.7613165,Ethiopia,1,1,3,3,Other
2.0,65.0,0.3,1,17.992970042234305,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12,11,1,0,5,0,0,0.0,62.554565,Ethiopia,3,5,2,2,Other
2.0,1.0,0.0,1,12.899222326086994,60.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,16,1,0,15,0,0,0.0,3.2004735,Ethiopia,2,7,7,2,Other
2.0,5.0,0.0,1,14.89392047945086,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,13,1,0,5,0,0,0.0,5.330352,Ethiopia,2,5,4,3,Other
2.0,5.0,0.029411764705882353,0,14.346139397261565,100.0,0.0,0.0,0.0,90.0,0.0,10.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,12,1,0,5,0,0,0.0,45.077644,Ethiopia,1,2,3,1,Other
2.0,50.0,0.42857142857142855,1,18.698579119241813,98.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,1,0,5,0,0,0.0,84.21926,Ethiopia,1,2,1,1,Other
2.0,12.0,0.09090909090909091,1,12.206077645517674,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,16,1,0,5,0,0,0.0,7.481526,Ethiopia,3,4,7,1,Other
2.0,6.0,0.2,1,15.35666984377782,80.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0,1,0,5,0,0,0.0,212.3113,Ethiopia,2,7,1,1,Other
2.0,21.0,0.029411764705882353,0,16.213405921671733,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,15,1,0,31,0,0,0.0,3.1418018,Ethiopia,3,4,6,3,Other
2.0,17.0,0.8888888888888888,1,17.030378401595577,80.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0,1,0,5,0,0,0.0,19.31945,Ethiopia,3,3,1,2,Other
2.0,8.0,1.0,1,16.798185048532897,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,16,1,0,29,0,0,0.0,1.0,Ethiopia,3,4,7,2,Other
2.0,32.0,0.0,1,17.09423897965547,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,13,1,0,9,0,0,0.0,163.84499,Ethiopia,2,5,4,1,Other
2.0,11.0,-0.26666666666666666,1,16.820148111545496,65.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,1,0,9,0,1,1.0,14.30514,Ethiopia,1,1,6,1,Other
2.0,2.0,0.029411764705882353,0,14.731801689838349,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,12,1,0,9,0,0,0.0,70.96389,Ethiopia,1,3,3,1,Other
2.0,7.0,-0.4166666666666667,1,17.426428497635523,85.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,1,0,31,0,1,1.0,1.3434733,Ethiopia,1,1,6,2,Other
2.0,152.0,-0.15555555555555556,1,18.478949661510303,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14,12,1,0,9,1,2,2.0,14.069149,Ethiopia,3,7,3,3,Other
2.0,1200.0,0.2,1,22.56381547050263,68.0,0.0,0.0,0.0,93.0,7.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,11,1,0,9,0,0,0.0,1.6756006,Ethiopia,1,2,2,3,Other
2.0,8.0,0.029411764705882353,0,14.787262108022334,100.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,13,1,0,19,0,0,0.0,5.330352,Ethiopia,2,5,4,3,Other
2.0,22.0,0.1,1,17.281246492014,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,1,0,9,0,0,0.0,19.31945,Ethiopia,1,3,1,2,Other
2.0,9.0,0.125,1,15.424948670398354,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,1,0,9,0,0,0.0,22.820541,Ethiopia,1,1,5,1,Other
2.0,10.0,0.42857142857142855,1,19.11382792951231,80.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,15,1,0,23,0,0,0.0,1.0,Ethiopia,3,1,6,3,Other
2.0,25.0,0.029411764705882353,0,15.319588176962746,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,13,1,0,5,0,0,0.0,67.398735,Ethiopia,2,5,4,2,Other
2.0,3.0,0.029411764705882353,0,16.300417291085605,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,11,1,0,17,0,0,0.0,172.20836,Ethiopia,2,7,2,1,Other
2.0,12.0,0.0,1,17.926384438531027,60.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,13,1,0,9,0,0,0.0,2.7550535,Ethiopia,3,4,4,3,Other
2.0,3.0,0.029411764705882353,0,13.487007879880162,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,11,1,0,5,0,0,0.0,143.04016,Ethiopia,1,5,2,1,Other
2.0,25.0,1.0833333333333333,1,16.341239282272525,75.0,0.0,0.0,0.0,90.0,0.0,10.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,1,0,5,0,0,0.0,11.286375,Ethiopia,1,2,1,2,Other
2.0,8.0,0.6,1,14.220976332738882,100.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,16,1,0,5,0,0,0.0,1.0,Ethiopia,3,1,7,1,Other
2.0,2.0,0.029411764705882353,0,12.611541086966115,60.0,0.0,0.0,0.0,50.0,0.0,10.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,16,1,0,31,0,0,0.0,1.4119546,Ethiopia,1,3,7,1,Other
2.0,160.0,0.029411764705882353,0,17.72753358339242,70.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,11,1,0,9,0,0,0.0,94.649254,Ethiopia,3,4,2,1,Other
2.0,8.0,0.6,1,19.014544594188393,90.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14,0,1,0,9,0,0,0.0,212.3113,Ethiopia,3,7,1,1,Other
2.0,16.0,0.3333333333333333,1,16.993564429978885,95.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13,16,1,0,23,0,0,0.0,6.153222,Ethiopia,3,6,7,1,Other
2.0,5.0,0.6666666666666666,1,15.607270193858982,100.0,0.0,0.0,0.0,60.0,30.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,16,1,0,9,0,0,0.0,3.2741122,Ethiopia,2,5,7,2,Other
2.0,35.0,0.16666666666666666,1,17.72753358339242,60.0,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14,0,1,0,15,0,0,0.0,212.3113,Ethiopia,3,7,1,1,Other
2.0,7.0,0.029411764705882353,0,16.636889503897294,60.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,13,1,0,5,0,0,0.0,12.86265,Ethiopia,2,7,4,3,Other
2.0,5.0,0.029411764705882353,0,14.731801689838349,60.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,16,1,0,27,0,0,0.0,7.481526,Ethiopia,3,4,7,1,Other
2.0,7.0,1.3333333333333333,1,13.592368256649284,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,14,1,0,5,0,0,0.0,23.034472,Ethiopia,1,2,5,1,Other
2.0,6.0,0.0,1,14.508658238524095,70.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,12,1,0,9,0,0,0.0,120.436356,Ethiopia,2,5,3,1,Other
2.0,10.0,0.029411764705882353,0,14.508658238524095,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,1,0,27,0,0,0.0,3.2981653,Ethiopia,1,1,4,2,Other
2.0,6.0,0.029411764705882353,0,14.75551820708067,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,13,1,0,5,0,0,0.0,2.7550535,Ethiopia,3,4,4,3,Other
2.0,6.0,0.0,1,14.508658238524095,70.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,12,1,0,9,0,0,0.0,120.436356,Ethiopia,2,5,3,1,Other
2.0,115.0,-0.041666666666666664,1,18.826145858727198,75.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,1,0,5,0,0,0.0,1.403404,Ethiopia,1,2,1,3,Other
2.0,15.0,0.029411764705882353,0,16.012735246411598,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,1,0,5,0,0,0.0,45.552765,Ethiopia,1,1,4,1,Other
2.0,6.0,0.029411764705882353,0,17.11134746100564,90.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14,0,1,0,29,0,0,0.0,127.1658,Ethiopia,3,7,1,2,Other
2.0,6.0,0.029411764705882353,0,13.910821646859095,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,13,1,0,9,0,0,0.0,7.024198,Ethiopia,1,2,4,1,Other
2.0,5.0,0.25,1,13.710151153416941,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,12,1,0,5,0,0,0.0,120.436356,Ethiopia,2,5,3,1,Other
2.0,12.0,0.2,1,16.52356082573315,60.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,0,1,0,13,0,0,0.0,140.38797,Ethiopia,2,5,1,2,Other
2.0,16.0,0.3333333333333333,1,16.454567959008102,60.0,0.0,0.0,0.0,70.0,20.0,10.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,12,1,0,9,0,0,0.0,1.0,Ethiopia,3,2,3,3,Other
2.0,150.0,0.1111111111111111,1,19.806975107572256,60.0,0.0,0.0,0.0,75.0,25.0,0.0,1.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,1,0,9,0,0,0.0,185.11264,Ethiopia,1,5,1,1,Other
2.0,12.0,0.0,1,15.201805169084134,60.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,1,0,5,0,0,0.0,185.11264,Ethiopia,1,5,1,1,Other
2.0,6.0,1.0,1,13.597355791941425,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,14,1,0,5,0,0,0.0,23.034472,Ethiopia,1,2,5,1,Other
2.0,5.0,0.029411764705882353,0,14.508658238524095,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,0,5,0,0,0.0,20.101294,Ethiopia,3,1,1,2,Other
2.0,6.0,0.5,1,16.395727463314174,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,15,1,0,27,0,0,0.0,3.1418018,Ethiopia,3,4,6,3,Other
2.0,6.0,1.0,1,13.652992804936396,70.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,14,1,0,31,0,0,0.0,47.179832,Ethiopia,1,3,5,1,Other
2.0,6.0,0.029411764705882353,0,15.424948670398354,55.0,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,16,1,0,9,0,1,1.0,1.0,Ethiopia,3,1,7,1,Other
2.0,5.0,0.0,1,13.652992804936396,100.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12,12,1,0,9,0,0,0.0,120.436356,Ethiopia,3,5,3,1,Other
